learner_id,career_goal,current_skill_level,prior_experience_months,completed_modules_count,avg_quiz_score,avg_coding_challenge_score,time_spent_hours_per_week,preferred_learning_pace,score_python,score_statistics,score_ml_algorithms,score_deep_learning,score_sql,score_data_visualization,dropout_risk,next_best_module
LRN02313,Data Scientist,Beginner,2.1,2.0,44.9,51.6,0.5,Slow,74.9,57.7,52.2,47.0,55.7,56.4,1,ML Algorithms Intro
LRN02314,Data Analyst,Intermediate,18.2,13.0,58.6,55.6,14.5,Moderate,64.8,55.4,57.9,17.5,92.2,49.2,1,Statistics for DS
LRN02315,Data Scientist,Beginner,3.9,2.0,67.0,61.3,6.8,Slow,61.8,34.6,34.8,30.2,61.3,39.5,1,Statistics for DS
LRN02316,Data Scientist,Beginner,4.2,1.0,60.0,70.6,14.7,Moderate,65.8,54.1,63.9,12.8,21.8,43.1,1,SQL for Analysts
LRN02317,Data Analyst,Beginner,3.9,5.0,43.6,50.7,18.6,Fast,43.8,38.7,21.2,0.0,47.5,41.7,1,Statistics for DS
LRN02318,ML Engineer,Advanced,39.5,29.0,66.1,60.3,18.0,Fast,97.8,43.4,95.8,75.1,81.9,53.4,0,Statistics for DS
LRN02319,Data Scientist,Intermediate,25.1,10.0,88.1,78.8,10.1,Moderate,89.7,89.6,46.0,35.2,75.5,62.5,0,ML Algorithms Intro
LRN02320,MLOps Engineer,Beginner,4.9,2.0,47.1,52.9,8.4,Moderate,54.0,56.5,87.3,23.9,66.0,9.9,1,Python Foundations
LRN02321,Data Analyst,Beginner,4.3,5.0,43.0,48.1,5.5,Slow,53.3,45.4,15.6,41.8,42.2,38.2,1,SQL for Analysts
LRN02322,Data Analyst,Intermediate,17.7,15.0,88.2,81.3,7.3,Moderate,72.5,56.3,52.6,34.5,81.2,62.8,0,Statistics for DS
LRN02323,Data Scientist,Advanced,24.5,36.0,72.4,76.7,0.8,Slow,96.7,60.8,90.3,61.6,83.0,77.5,0,Statistics for DS
LRN02324,Data Analyst,Beginner,1.7,2.0,40.2,41.1,15.0,Fast,40.0,62.9,14.3,0.0,45.9,35.0,1,Statistics for DS
LRN02325,Data Scientist,Beginner,10.4,3.0,41.5,50.0,19.9,Fast,27.5,60.0,57.3,42.8,59.9,38.5,1,Python Foundations
LRN02326,MLOps Engineer,Beginner,3.4,3.0,25.3,35.4,0.5,Slow,70.3,48.4,57.0,29.0,66.1,11.3,1,Deep Learning Basics
LRN02327,Data Analyst,Intermediate,22.7,9.0,69.7,64.5,5.4,Moderate,48.5,59.9,47.1,57.0,68.7,51.7,0,Statistics for DS
LRN02328,Data Analyst,Advanced,12.3,24.0,68.6,70.8,10.8,Moderate,96.1,80.8,65.4,55.9,91.3,93.8,0,Statistics for DS
LRN02329,ML Engineer,Intermediate,13.5,9.0,56.4,50.9,14.8,Fast,77.2,55.4,64.3,58.0,79.5,58.3,0,Statistics for DS
LRN02330,Data Scientist,Beginner,3.4,3.0,34.4,31.4,10.5,Moderate,70.8,56.7,42.2,3.6,59.7,58.5,1,Deep Learning Basics
LRN02331,ML Engineer,Intermediate,9.9,6.0,56.2,58.4,7.0,Slow,63.6,53.6,58.9,47.0,88.4,53.1,1,Python Foundations
LRN02332,Data Scientist,Intermediate,21.9,15.0,52.4,54.1,10.4,Moderate,55.9,85.9,74.0,47.0,64.7,69.1,1,Python Foundations
LRN02333,ML Engineer,Beginner,2.5,3.0,48.7,46.0,2.1,Slow,60.6,80.1,53.1,62.3,49.7,46.9,1,ML Algorithms Intro
LRN02334,Data Analyst,Beginner,10.4,3.0,42.7,40.2,12.8,Moderate,52.0,67.5,37.1,40.9,61.9,51.1,1,SQL for Analysts
LRN02335,Data Scientist,Beginner,3.1,4.0,45.7,58.7,6.2,Slow,55.6,64.2,22.5,35.0,55.3,9.8,1,ML Algorithms Intro
LRN02336,ML Engineer,Intermediate,21.5,10.0,100.0,90.1,9.1,Moderate,68.2,55.0,60.4,79.7,85.6,54.5,0,ML Algorithms Intro
LRN02337,MLOps Engineer,Intermediate,10.4,9.0,62.7,62.0,15.9,Fast,100.0,67.8,75.2,44.7,78.3,51.2,0,Deep Learning Basics
LRN02338,Data Scientist,Intermediate,15.8,15.0,74.1,79.7,5.1,Slow,87.0,71.8,83.7,60.4,51.6,57.3,1,SQL for Analysts
LRN02339,ML Engineer,Advanced,51.8,31.0,90.8,86.2,8.1,Moderate,100.0,60.8,86.5,69.0,75.8,69.1,0,Statistics for DS
LRN02340,Data Analyst,Beginner,1.9,2.0,44.1,56.8,4.1,Moderate,61.5,66.9,54.4,0.0,64.0,30.4,1,Statistics for DS
LRN02341,Data Analyst,Beginner,0.5,2.0,49.1,47.1,6.3,Slow,65.7,55.9,36.7,7.9,43.2,35.2,1,Statistics for DS
LRN02342,Data Analyst,Beginner,0.7,3.0,45.3,44.2,9.2,Moderate,42.3,44.2,3.6,0.0,65.3,26.5,1,Statistics for DS
LRN02343,ML Engineer,Advanced,33.2,19.0,60.1,78.9,2.1,Moderate,62.2,58.9,78.8,76.8,80.8,65.8,0,Python Foundations
LRN02344,Data Scientist,Intermediate,6.1,19.0,56.2,59.2,10.5,Moderate,65.3,60.0,75.6,35.8,47.3,43.4,0,Python Foundations
LRN02345,ML Engineer,Beginner,2.5,3.0,37.6,49.9,21.3,Fast,65.3,21.4,45.3,15.3,43.7,21.7,1,Deep Learning Basics
LRN02346,Data Analyst,Beginner,5.5,3.0,45.3,60.3,5.6,Moderate,27.1,59.4,52.1,0.0,42.8,42.6,1,SQL for Analysts
LRN02347,MLOps Engineer,Intermediate,5.6,8.0,35.4,45.9,8.8,Moderate,64.5,35.0,46.7,40.8,52.8,41.8,1,ML Algorithms Intro
LRN02348,ML Engineer,Intermediate,15.5,16.0,87.4,83.6,3.5,Slow,71.4,66.0,63.8,68.6,61.9,53.4,0,ML Algorithms Intro
LRN02349,Data Analyst,Intermediate,37.2,9.0,97.4,90.4,9.0,Slow,85.5,56.8,69.2,42.1,78.0,54.5,0,Statistics for DS
LRN02350,Data Analyst,Beginner,3.6,2.0,47.6,60.3,30.25,Slow,54.3,24.0,16.5,42.5,64.6,52.3,1,Statistics for DS
LRN02351,Data Analyst,Advanced,34.3,33.0,90.0,83.3,13.4,Fast,87.5,81.9,65.9,62.9,88.9,100.0,0,Advanced ML Projects
LRN02352,MLOps Engineer,Intermediate,16.6,14.0,81.2,71.3,17.0,Fast,81.4,64.3,60.0,46.6,86.1,38.5,0,Deep Learning Basics
LRN02353,Data Analyst,Intermediate,21.9,0.0,45.1,48.3,22.9,Fast,69.5,69.6,69.3,37.7,70.1,35.3,1,Statistics for DS
LRN02354,Data Scientist,Intermediate,33.3,11.0,78.9,60.3,2.1,Slow,70.7,57.2,65.4,54.0,82.7,65.4,0,Statistics for DS
LRN02355,Data Scientist,Advanced,30.9,26.0,73.6,66.1,9.2,Moderate,72.0,67.1,64.3,47.0,66.0,60.3,0,ML Algorithms Intro
LRN02356,ML Engineer,Advanced,26.1,22.0,100.0,86.9,17.5,Fast,64.4,55.1,100.0,71.7,74.5,80.4,0,Statistics for DS
LRN02357,Data Scientist,Intermediate,10.4,13.0,62.2,59.3,7.2,Moderate,64.6,44.3,71.1,43.5,61.9,58.3,1,Statistics for DS
LRN02358,Data Scientist,Intermediate,18.9,3.0,78.6,69.6,9.3,Slow,76.1,86.0,76.0,48.9,75.1,64.0,1,Feature Engineering
LRN02359,MLOps Engineer,Beginner,0.9,0.0,42.3,41.8,14.6,Fast,68.4,63.4,51.1,35.4,57.1,21.9,1,Deep Learning Basics
LRN02360,Data Analyst,Advanced,32.3,15.0,100.0,96.8,0.5,Slow,100.0,71.8,96.7,51.3,78.9,80.9,0,SQL for Analysts
LRN02361,ML Engineer,Intermediate,9.8,13.0,57.3,55.9,2.4,Slow,88.8,51.3,76.5,71.4,50.9,62.0,1,Statistics for DS
LRN02362,Data Analyst,Beginner,4.6,0.0,62.5,63.2,18.0,Fast,30.7,60.0,13.5,0.0,72.5,21.5,1,Statistics for DS
LRN02363,Data Scientist,Beginner,2.2,2.0,54.4,48.2,6.6,Moderate,61.4,54.7,51.2,43.4,20.7,20.0,1,SQL for Analysts
LRN02364,MLOps Engineer,Advanced,50.3,6.0,86.1,84.4,9.9,Moderate,90.4,71.8,76.9,78.4,93.6,54.2,0,Statistics for DS
LRN02365,ML Engineer,Advanced,8.3,23.0,83.4,77.1,10.7,Moderate,100.0,76.0,79.5,98.0,75.0,50.5,0,Statistics for DS
LRN02366,ML Engineer,Advanced,44.8,48.5,70.0,65.0,12.4,Fast,100.0,79.2,69.3,54.0,77.6,60.2,0,Deep Learning Basics
LRN02367,Data Scientist,Intermediate,7.2,11.0,26.2,34.4,2.3,Slow,83.2,54.4,53.3,53.9,81.0,47.8,1,ML Algorithms Intro
LRN02368,Data Scientist,Intermediate,14.2,11.0,81.1,78.7,17.0,Fast,76.9,60.3,69.2,60.6,69.4,71.9,0,Statistics for DS
LRN02369,Data Scientist,Advanced,75.73749999999998,33.0,72.7,55.6,11.1,Moderate,75.7,83.0,84.1,68.7,85.0,78.0,0,Python Foundations
LRN02370,Data Scientist,Beginner,4.4,3.0,62.5,58.0,2.4,Slow,74.4,30.6,24.8,12.8,34.8,37.2,1,ML Algorithms Intro
LRN02371,Data Scientist,Beginner,2.8,3.0,50.3,52.7,9.5,Moderate,46.5,51.5,27.3,11.4,38.0,30.4,1,ML Algorithms Intro
LRN02372,Data Scientist,Advanced,75.73749999999998,34.0,98.0,86.0,8.1,Moderate,84.9,71.7,100.0,59.3,82.9,59.6,0,Feature Engineering
LRN02373,Data Scientist,Beginner,1.6,4.0,57.0,69.2,6.2,Slow,54.3,44.1,50.5,14.3,54.2,53.4,1,Deep Learning Basics
LRN02374,Data Scientist,Intermediate,28.5,13.0,28.0,36.1,10.6,Moderate,88.5,89.0,65.2,31.3,47.1,61.8,1,Deep Learning Basics
LRN02375,Data Scientist,Intermediate,4.2,11.0,74.2,74.4,7.9,Moderate,68.6,63.2,76.4,71.3,53.2,43.8,1,Statistics for DS
LRN02376,Data Analyst,Intermediate,15.8,10.0,59.8,68.0,9.2,Moderate,40.2,64.3,58.9,10.7,82.6,75.1,0,Python Foundations
LRN02377,MLOps Engineer,Beginner,1.0,4.0,62.5,64.8,7.8,Moderate,62.0,4.6,54.8,27.6,28.5,21.0,1,Statistics for DS
LRN02378,ML Engineer,Intermediate,20.3,10.0,73.9,66.7,17.4,Fast,62.5,63.2,45.4,58.7,66.5,35.7,0,ML Algorithms Intro
LRN02379,Data Analyst,Beginner,3.1,4.0,54.0,50.0,10.4,Moderate,43.3,41.3,88.2,15.8,23.5,49.0,1,SQL for Analysts
LRN02380,ML Engineer,Advanced,35.5,15.0,75.9,74.5,16.1,Moderate,90.2,100.0,63.7,77.0,91.0,82.1,0,ML Algorithms Intro
LRN02381,ML Engineer,Beginner,4.6,5.0,31.3,47.3,8.0,Moderate,58.8,13.4,41.1,47.0,61.9,30.9,1,Statistics for DS
LRN02382,Data Analyst,Intermediate,12.9,14.0,58.5,61.4,8.6,Moderate,71.1,65.6,41.8,29.3,73.3,50.4,0,Statistics for DS
LRN02383,Data Analyst,Intermediate,20.9,7.0,38.0,50.2,2.1,Slow,43.3,86.9,52.4,29.4,87.0,75.3,1,Python Foundations
LRN02384,Data Analyst,Beginner,4.2,4.0,36.1,54.9,5.9,Moderate,38.7,36.2,28.0,2.1,67.2,42.4,1,Statistics for DS
LRN02385,Data Analyst,Beginner,0.8,2.0,60.1,37.9,2.6,Slow,61.2,34.9,0.0,47.0,50.0,45.0,1,Statistics for DS
LRN02386,ML Engineer,Intermediate,11.3,12.0,43.4,43.4,11.0,Moderate,70.9,63.5,64.5,80.0,61.9,70.6,1,ML Algorithms Intro
LRN02387,MLOps Engineer,Beginner,3.1,2.0,46.7,50.9,18.2,Fast,30.4,45.0,60.1,17.9,61.9,10.5,1,Python Foundations
LRN02388,Data Analyst,Beginner,3.9,3.0,53.0,61.3,9.9,Moderate,52.0,62.4,0.0,0.0,63.1,43.4,1,Statistics for DS
LRN02389,ML Engineer,Intermediate,30.8,17.0,64.5,62.0,8.1,Moderate,81.3,74.5,48.3,70.9,60.2,59.3,0,ML Algorithms Intro
LRN02390,Data Analyst,Advanced,37.5,30.0,72.5,75.5,7.5,Moderate,80.6,94.3,72.8,75.7,94.1,85.4,0,Python Foundations
LRN02391,ML Engineer,Intermediate,15.2,7.0,50.8,53.3,6.2,Moderate,57.0,60.6,63.9,87.7,71.5,61.3,1,Python Foundations
LRN02392,ML Engineer,Beginner,1.7,2.0,40.2,47.6,7.3,Moderate,57.4,27.6,36.6,50.9,33.8,18.1,1,ML Algorithms Intro
LRN02393,Data Scientist,Advanced,48.9,28.0,60.1,63.8,5.1,Moderate,58.2,76.2,65.2,99.2,89.4,78.8,0,Python Foundations
LRN02394,Data Analyst,Intermediate,15.3,14.0,64.1,63.6,13.1,Moderate,64.6,46.0,58.9,62.3,80.0,61.3,1,Statistics for DS
LRN02395,ML Engineer,Intermediate,15.5,9.0,42.2,48.5,9.5,Slow,63.3,71.2,76.5,81.3,65.9,53.4,1,Python Foundations
LRN02396,MLOps Engineer,Intermediate,17.2,20.0,75.5,63.6,3.2,Moderate,61.7,54.6,51.8,60.0,53.8,60.1,1,Python Foundations
LRN02397,Data Scientist,Beginner,3.8,4.0,36.5,41.6,9.9,Moderate,52.9,42.7,37.1,47.0,40.0,36.6,1,ML Algorithms Intro
LRN02398,Data Analyst,Beginner,2.2,2.0,50.6,47.9,16.8,Fast,47.3,49.2,24.4,12.3,84.2,54.9,1,Statistics for DS
LRN02399,Data Analyst,Intermediate,11.1,9.0,78.3,71.0,16.6,Fast,48.5,45.9,48.5,33.8,59.6,67.0,0,Statistics for DS
LRN02400,ML Engineer,Beginner,3.6,3.0,49.9,49.4,14.2,Fast,69.0,56.3,47.8,36.8,44.0,54.3,1,Deep Learning Basics
LRN02401,ML Engineer,Intermediate,0.0,10.0,77.0,76.5,12.1,Moderate,65.6,53.4,97.0,56.5,57.0,45.4,0,Deep Learning Basics
LRN02402,ML Engineer,Beginner,2.1,5.0,14.0,32.4,5.2,Slow,65.3,66.2,55.3,70.9,14.4,59.0,1,ML Algorithms Intro
LRN02403,ML Engineer,Beginner,1.3,4.0,37.6,46.8,12.1,Moderate,52.8,38.8,33.7,23.1,52.3,13.1,1,ML Algorithms Intro
LRN02404,MLOps Engineer,Beginner,4.8,3.0,61.5,55.3,13.8,Fast,47.7,44.7,45.8,45.0,38.7,32.0,1,Python Foundations
LRN02405,ML Engineer,Intermediate,14.0,15.0,72.6,68.4,11.9,Fast,63.3,68.7,68.7,68.3,70.7,35.8,0,Statistics for DS
LRN02406,Data Analyst,Intermediate,13.0,16.0,92.7,76.8,17.3,Fast,51.0,72.8,54.4,13.1,84.4,59.5,0,Statistics for DS
LRN02407,ML Engineer,Beginner,2.9,3.0,70.6,66.8,1.1,Slow,51.6,38.0,61.9,33.9,45.2,52.2,1,Deep Learning Basics
LRN02408,Data Scientist,Beginner,2.1,3.0,49.5,55.6,12.2,Moderate,51.9,22.5,48.6,0.0,49.9,22.1,1,Statistics for DS
LRN02409,Data Scientist,Beginner,2.4,4.0,41.2,51.3,9.6,Fast,22.1,67.2,48.7,32.8,21.3,41.6,0,Python Foundations
LRN02410,MLOps Engineer,Advanced,44.0,30.0,65.6,66.0,7.6,Moderate,82.3,76.9,69.2,70.5,70.5,53.9,0,Deep Learning Basics
LRN02411,ML Engineer,Beginner,2.4,2.0,37.9,50.2,9.2,Moderate,49.1,47.2,75.1,40.6,38.3,35.6,1,Python Foundations
LRN02412,MLOps Engineer,Intermediate,14.1,9.0,58.9,60.4,8.0,Moderate,97.8,68.8,85.9,24.8,39.3,32.5,1,Deep Learning Basics
LRN02413,Data Scientist,Beginner,1.5,3.0,60.1,42.2,9.8,Moderate,32.9,36.3,50.2,27.8,47.4,37.2,1,Python Foundations
LRN02414,Data Scientist,Beginner,1.3,2.0,31.2,43.8,10.2,Moderate,43.3,33.0,39.8,47.0,55.8,35.4,1,Statistics for DS
LRN02415,Data Scientist,Intermediate,18.5,5.0,71.0,71.8,5.9,Slow,92.6,69.1,56.0,42.8,87.4,73.4,1,ML Algorithms Intro
LRN02416,Data Analyst,Intermediate,20.8,15.0,90.4,78.9,9.2,Fast,73.1,65.6,73.7,10.7,100.0,74.5,0,Statistics for DS
LRN02417,Data Analyst,Beginner,0.9,3.0,59.0,61.0,15.5,Fast,36.6,47.9,27.9,10.3,69.1,40.6,1,Statistics for DS
LRN02418,Data Scientist,Advanced,58.0,12.0,75.2,69.3,22.3,Fast,83.5,75.7,65.6,76.0,83.9,53.4,0,ML Algorithms Intro
LRN02419,Data Analyst,Beginner,4.1,3.0,60.2,51.1,13.2,Moderate,51.3,59.5,10.4,2.1,64.5,70.5,1,SQL for Analysts
LRN02420,MLOps Engineer,Beginner,4.5,3.0,50.2,55.1,3.1,Slow,22.0,50.9,27.9,15.2,40.4,1.5,1,Python Foundations
LRN02421,Data Analyst,Beginner,3.4,3.0,44.4,43.3,8.6,Moderate,22.7,51.5,58.9,4.4,38.9,72.2,1,SQL for Analysts
LRN02422,Data Analyst,Intermediate,23.7,7.0,63.5,63.9,15.0,Fast,55.6,55.5,62.1,51.6,66.2,56.7,0,Statistics for DS
LRN02423,ML Engineer,Intermediate,37.7,6.0,62.0,54.5,10.1,Moderate,90.2,74.7,72.9,52.5,78.1,43.9,1,Deep Learning Basics
LRN02424,Data Analyst,Beginner,2.5,4.0,54.8,53.1,13.1,Fast,37.7,54.5,20.2,18.0,52.0,42.8,1,SQL for Analysts
LRN02425,MLOps Engineer,Advanced,20.0,10.0,82.1,73.5,6.6,Moderate,91.0,78.2,81.4,63.0,79.1,63.8,0,Deep Learning Basics
LRN02426,ML Engineer,Intermediate,4.2,11.0,54.1,60.3,2.5,Moderate,83.0,73.1,47.1,49.5,74.8,38.2,1,ML Algorithms Intro
LRN02427,Data Analyst,Advanced,75.73749999999998,22.0,68.3,63.4,14.8,Fast,100.0,76.7,63.6,45.8,86.5,53.4,0,Statistics for DS
LRN02428,ML Engineer,Advanced,75.73749999999998,24.0,84.6,72.4,7.2,Moderate,79.8,85.5,79.2,53.4,58.4,91.6,0,Deep Learning Basics
LRN02429,ML Engineer,Advanced,22.6,28.0,60.1,80.1,15.5,Fast,91.1,98.6,72.0,88.3,85.5,53.4,0,ML Algorithms Intro
LRN02430,ML Engineer,Intermediate,11.5,20.0,60.3,59.2,8.7,Moderate,100.0,82.1,72.3,78.5,51.0,64.7,0,Feature Engineering
LRN02431,ML Engineer,Beginner,2.5,1.0,60.1,41.2,4.8,Slow,30.2,36.6,59.1,44.1,63.2,53.4,1,Python Foundations
LRN02432,ML Engineer,Intermediate,29.0,16.0,83.8,72.1,1.0,Slow,86.4,68.5,71.6,57.4,72.7,40.9,0,Deep Learning Basics
LRN02433,ML Engineer,Intermediate,6.4,0.0,80.6,75.4,16.1,Fast,54.8,53.8,83.4,59.9,59.7,30.1,0,Python Foundations
LRN02434,Data Scientist,Intermediate,0.3,19.0,35.2,53.8,11.7,Moderate,78.8,70.7,66.2,30.3,92.1,53.4,1,Deep Learning Basics
LRN02435,ML Engineer,Intermediate,37.5,2.0,85.1,76.5,16.9,Fast,64.9,67.7,64.4,53.3,61.7,53.2,0,Deep Learning Basics
LRN02436,MLOps Engineer,Beginner,3.5,6.0,41.9,48.2,18.9,Moderate,41.1,56.1,41.8,34.9,42.8,27.9,1,Python Foundations
LRN02437,ML Engineer,Advanced,51.5,21.0,82.8,68.5,12.8,Moderate,65.3,92.0,58.9,100.0,69.5,65.2,0,Feature Engineering
LRN02438,ML Engineer,Beginner,2.7,5.0,62.1,57.6,18.0,Fast,58.9,28.8,49.6,62.1,66.3,59.2,1,ML Algorithms Intro
LRN02439,Data Scientist,Advanced,10.4,36.0,100.0,90.1,13.9,Fast,99.8,97.7,94.5,47.0,65.7,70.9,0,SQL for Analysts
LRN02440,ML Engineer,Beginner,0.7,2.0,60.0,58.5,3.0,Slow,56.9,47.5,27.8,61.4,39.2,30.9,1,ML Algorithms Intro
LRN02441,MLOps Engineer,Beginner,1.7,3.0,48.6,54.8,21.8,Fast,56.8,22.9,26.8,55.1,26.4,53.4,0,SQL for Analysts
LRN02442,Data Analyst,Advanced,44.2,17.0,59.4,61.5,9.9,Moderate,82.7,85.1,84.3,41.8,71.7,74.1,0,SQL for Analysts
LRN02443,Data Analyst,Advanced,0.0,33.0,49.6,46.8,9.5,Moderate,74.5,93.1,49.8,61.3,66.5,84.5,1,SQL for Analysts
LRN02444,Data Scientist,Intermediate,15.3,10.0,78.2,77.3,6.4,Moderate,81.1,77.1,82.6,50.4,41.4,30.7,0,Statistics for DS
LRN02445,Data Scientist,Advanced,10.4,17.0,100.0,82.4,15.7,Fast,100.0,84.2,82.4,80.1,62.5,76.9,0,Feature Engineering
LRN02446,ML Engineer,Beginner,2.5,4.0,32.8,37.5,6.1,Slow,83.7,59.8,39.1,39.1,73.3,51.2,1,ML Algorithms Intro
LRN02447,Data Analyst,Advanced,30.4,16.0,76.0,72.2,9.0,Moderate,70.0,100.0,67.6,66.3,86.6,77.7,0,Statistics for DS
LRN02448,Data Scientist,Beginner,1.5,3.0,36.6,50.7,7.4,Moderate,50.3,54.7,76.7,19.2,45.0,52.3,1,Deep Learning Basics
LRN02449,ML Engineer,Intermediate,1.6,13.0,56.2,52.8,3.1,Slow,88.2,38.3,86.8,68.8,79.7,59.7,1,Statistics for DS
LRN02450,ML Engineer,Intermediate,19.3,9.0,81.1,75.4,19.6,Fast,83.1,85.5,68.6,47.0,39.3,65.1,0,Deep Learning Basics
LRN02451,ML Engineer,Beginner,10.4,2.0,48.3,52.5,18.0,Fast,48.6,69.9,50.4,31.4,61.9,23.0,1,Deep Learning Basics
LRN02452,ML Engineer,Intermediate,5.6,19.0,61.6,64.1,5.6,Slow,63.3,53.8,59.5,27.4,65.7,58.5,1,Deep Learning Basics
LRN02453,ML Engineer,Intermediate,18.6,11.0,100.0,93.3,5.3,Slow,87.8,47.9,66.8,41.3,59.3,48.9,0,Deep Learning Basics
LRN02454,ML Engineer,Beginner,2.6,3.0,23.5,32.6,12.5,Fast,40.9,46.7,34.4,47.0,53.3,21.7,1,ML Algorithms Intro
LRN02455,ML Engineer,Advanced,32.3,23.0,88.2,84.3,4.8,Slow,77.7,83.2,79.0,86.5,98.8,59.4,0,Python Foundations
LRN02456,Data Scientist,Intermediate,0.0,14.0,49.3,58.5,7.2,Slow,76.4,69.7,93.2,40.1,46.1,56.4,1,Deep Learning Basics
LRN02457,ML Engineer,Beginner,4.0,2.0,60.1,55.8,9.2,Fast,58.7,51.9,47.2,68.1,33.7,81.4,1,ML Algorithms Intro
LRN02458,Data Analyst,Intermediate,6.9,14.0,67.2,67.3,18.9,Fast,64.1,64.5,38.9,56.1,62.6,70.4,0,SQL for Analysts
LRN02459,Data Scientist,Beginner,3.1,3.0,57.7,59.1,10.6,Moderate,37.0,60.0,25.7,26.9,31.5,59.0,1,ML Algorithms Intro
LRN02460,Data Scientist,Beginner,1.8,1.0,41.1,44.6,11.5,Moderate,37.5,49.3,53.9,29.0,40.2,31.5,1,Python Foundations
LRN02461,MLOps Engineer,Intermediate,14.5,21.0,59.5,53.1,16.2,Fast,60.2,46.2,50.5,55.2,63.4,74.6,0,ML Algorithms Intro
LRN02462,ML Engineer,Beginner,4.7,5.0,40.8,45.3,11.7,Moderate,39.4,52.6,54.9,51.2,40.3,28.4,1,Python Foundations
LRN02463,Data Analyst,Beginner,3.8,2.0,28.8,38.7,4.6,Moderate,36.5,26.3,0.0,0.0,64.3,49.9,1,Statistics for DS
LRN02464,ML Engineer,Intermediate,10.4,7.0,74.5,69.7,16.1,Fast,57.5,60.0,78.4,91.8,67.4,33.1,0,Python Foundations
LRN02465,Data Analyst,Beginner,3.5,3.0,49.2,55.1,11.1,Moderate,29.3,45.7,4.4,37.4,59.3,73.9,1,Python Foundations
LRN02466,ML Engineer,Advanced,50.3,11.0,86.5,72.0,9.9,Moderate,79.4,82.2,84.3,65.6,81.3,89.1,0,Deep Learning Basics
LRN02467,ML Engineer,Intermediate,10.4,19.0,64.0,62.0,12.3,Moderate,71.2,48.6,69.7,56.9,62.8,37.9,0,Statistics for DS
LRN02468,ML Engineer,Beginner,2.5,2.0,42.1,56.4,8.5,Moderate,79.3,18.4,71.6,52.1,24.7,53.0,1,Statistics for DS
LRN02469,ML Engineer,Intermediate,16.0,20.0,82.6,80.3,7.4,Moderate,82.3,58.9,80.5,58.8,63.7,35.2,0,Deep Learning Basics
LRN02470,Data Scientist,Beginner,4.8,2.0,60.3,63.0,4.1,Moderate,60.8,51.6,72.5,47.0,47.0,51.1,1,Statistics for DS
LRN02471,Data Scientist,Intermediate,13.4,11.0,86.2,80.1,8.2,Moderate,65.5,69.5,58.9,46.5,86.2,53.6,0,Python Foundations
LRN02472,MLOps Engineer,Beginner,10.4,5.0,50.6,51.8,9.2,Fast,48.4,36.6,65.5,58.7,77.0,60.4,0,Python Foundations
LRN02473,ML Engineer,Advanced,46.7,22.0,100.0,80.1,11.3,Moderate,92.6,82.7,83.0,76.0,79.4,80.2,0,Deep Learning Basics
LRN02474,Data Scientist,Beginner,4.7,3.0,38.8,47.2,0.5,Slow,61.1,67.3,50.8,72.5,60.4,65.2,1,ML Algorithms Intro
LRN02475,Data Scientist,Intermediate,16.8,17.0,62.0,50.4,12.5,Moderate,63.0,72.0,80.3,53.4,79.9,72.7,1,Python Foundations
LRN02476,Data Analyst,Beginner,4.2,2.0,62.9,60.6,1.1,Slow,39.2,21.0,30.2,47.0,61.9,46.7,1,Statistics for DS
LRN02477,Data Analyst,Beginner,0.4,1.0,57.7,58.4,15.6,Fast,11.1,49.6,23.9,59.3,61.9,49.9,1,Python Foundations
LRN02478,Data Analyst,Intermediate,3.5,5.0,60.6,58.4,7.3,Moderate,70.7,90.2,57.6,55.9,100.0,51.7,0,Statistics for DS
LRN02479,Data Scientist,Intermediate,0.0,15.0,49.3,62.3,10.3,Moderate,86.1,52.2,62.2,55.7,81.8,60.0,1,Statistics for DS
LRN02480,MLOps Engineer,Advanced,58.5,29.0,76.9,60.3,16.3,Fast,78.0,91.7,99.0,89.8,88.6,87.0,0,Python Foundations
LRN02481,Data Scientist,Beginner,4.0,4.0,34.7,46.9,6.0,Slow,81.2,50.7,56.2,12.8,57.7,54.0,1,Statistics for DS
LRN02482,Data Analyst,Beginner,4.3,3.0,70.9,63.5,9.5,Slow,29.0,40.7,6.9,0.0,40.9,45.7,1,SQL for Analysts
LRN02483,Data Analyst,Beginner,2.0,1.0,56.4,66.1,17.2,Fast,47.1,49.3,12.7,11.1,53.2,76.6,1,SQL for Analysts
LRN02484,Data Scientist,Beginner,2.2,0.0,33.5,44.2,7.3,Moderate,62.7,59.6,33.3,60.4,31.2,52.5,1,ML Algorithms Intro
LRN02485,ML Engineer,Advanced,39.5,48.5,64.3,58.8,17.4,Fast,89.1,83.7,96.1,76.0,76.8,86.2,0,Deep Learning Basics
LRN02486,Data Scientist,Advanced,72.3,30.0,68.3,66.0,21.8,Fast,88.9,90.5,58.9,100.0,63.5,78.4,0,ML Algorithms Intro
LRN02487,ML Engineer,Advanced,75.73749999999998,26.0,71.6,72.4,18.0,Moderate,97.1,73.5,92.3,88.0,79.7,73.3,0,Statistics for DS
LRN02488,ML Engineer,Beginner,4.2,3.0,42.5,45.1,9.2,Slow,62.7,41.6,53.9,47.8,37.2,0.0,1,Deep Learning Basics
LRN02489,Data Analyst,Intermediate,21.0,5.0,81.7,75.8,11.2,Moderate,76.6,61.2,58.9,53.2,66.8,71.6,0,SQL for Analysts
